code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,statut_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,commentaire_influence_generale_site,commentaire_site,libelle_departement
K4280003,La Bonnée à Saint-Martin-d'Abbat,STANDARD,644431.9974086,6750208.1523284,26,2.257009821,47.849915262,,,1.0,4.0,K42-0310,K4280310,['45290'],K428,"[""SAINT-MARTIN-D'ABBAT""]",['45'],['24'],['CENTRE-VAL DE LOIRE'],K42-0310,la Bonnée,http://id.eaufrance.fr/CEA/K42-0310,Site dans le remous de la Loire en crue.,,['LOIRET']
K4300010,La Loire à Châteauneuf-sur-Loire,STANDARD,641914.0,6751320.0,26,2.223197992,47.859703238,107.0,3.0,2.0,2.0,----0000,K4300000,['45082'],K430,['CHATEAUNEUF-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,Barrage de Villerest.,,['LOIRET']
K4300020,La Loire à Saint-Denis-de-l'Hôtel,STANDARD,634580.0,6752591.0,26,2.124937366,47.870451035,105.0,3.0,2.0,2.0,----0000,K4300000,['45273'],K430,"[""SAINT-DENIS-DE-L'HOTEL""]",['45'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,Barrage de Villerest.,,['LOIRET']
K4300021,Le Lenche à Châteauneuf-sur-Loire,PONCTUEL,648405.0,6756828.0,26,2.309355185,47.909814497,,,1.0,,K4304500,K4304500,['45082'],K430,['CHATEAUNEUF-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4304500,le Lenche,http://id.eaufrance.fr/CEA/K4304500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4310001,Le ruisseau le Chaudronnier à Ingrannes,PONCTUEL,643967.0,6768481.0,26,2.248467496,48.014314481,,,1.0,,K4314400,K4314400,['45168'],K431,['INGRANNES'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4314400,,http://id.eaufrance.fr/CEA/K4314400,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4320001,Le ru du Gué des Viviers à Combreux,PONCTUEL,648927.0,6761160.0,26,2.315839853,47.948839755,,,1.0,,K4325900,K4325900,['45101'],K432,['COMBREUX'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4325900,,http://id.eaufrance.fr/CEA/K4325900,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4330001,La Crénolle à Traînou,PONCTUEL,632592.0,6760153.0,26,2.09719158,47.938300567,,,1.0,,K4335000,K4335000,['45327'],K433,['TRAINOU'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4335000,la Crénolle,http://id.eaufrance.fr/CEA/K4335000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4330002,La Crénolle à Donnery,STANDARD,632286.0,6757317.0,26,2.09352964,47.912748048,,,1.0,1.0,K4335000,K4335000,['45126'],K433,['DONNERY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4335000,la Crénolle,http://id.eaufrance.fr/CEA/K4335000,,,['LOIRET']
K4340001,La Bionne à Loury,PONCTUEL,633114.0,6767635.0,26,2.103043985,48.005682227,,,1.0,,K4344000,K4344000,['45188'],K434,['LOURY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4344000,la Bionne,http://id.eaufrance.fr/CEA/K4344000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4340002,L'Ivoirie à Traînou,PONCTUEL,630357.0,6761124.0,26,2.067106895,47.946804628,,,1.0,,K4346000,K4346000,['45327'],K434,['TRAINOU'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4346000,,http://id.eaufrance.fr/CEA/K4346000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4340003,L'Ivoirie à Traînou,PONCTUEL,631241.0,6761871.0,26,2.078830585,47.953620102,115.0,3.0,2.0,0.0,K4346000,K4346000,['45327'],K434,['TRAINOU'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4346000,,http://id.eaufrance.fr/CEA/K4346000,,,['LOIRET']
K4340004,[L'Oisinière] à Tigy,PONCTUEL,639436.0,6744040.0,26,2.191058566,47.793962255,110.0,3.0,2.0,0.0,00000000,K4347000,['45324'],K434,['TIGY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],00000000,,http://id.eaufrance.fr/CEA/00000000,,,['LOIRET']
K4350010,La Loire à Orléans,STANDARD,618164.0,6755782.0,26,1.904789113,47.897323864,95.0,3.0,1.0,3.0,----0000,K4350000,['45234'],K435,['ORLEANS'],['45'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['LOIRET']
K4373110,La Dhuy à Sandillon,STANDARD,626557.0,6747211.0,26,2.018526029,47.821185815,,,1.0,2.0,K43-031A,K4370310,['45300'],K437,['SANDILLON'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K43-031A,,http://id.eaufrance.fr/CEA/K43-031A,,,['LOIRET']
K4373111,La Dhuy à Guilly,PONCTUEL,645694.0,6743966.0,26,2.274649547,47.793843461,,,1.0,,K43-031A,00000000,['45164'],K437,['GUILLY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K43-031A,,http://id.eaufrance.fr/CEA/K43-031A,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4373112,Le ruisseau le Massy à Neuvy-en-Sullias,PONCTUEL,645141.0,6742572.0,26,2.267436431,47.7812517,,,1.0,,K4374400,K4374400,['45226'],K437,['NEUVY-EN-SULLIAS'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4374400,,http://id.eaufrance.fr/CEA/K4374400,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4373113,La Marmagne à Ouvrouer-les-Champs,PONCTUEL,638046.0,6749059.0,26,2.171790845,47.839001654,,,1.0,,K4377500,K4377500,['45241'],K437,['OUVROUER-LES-CHAMPS'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4377500,la Marmagne,http://id.eaufrance.fr/CEA/K4377500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4373114,L'Ousson à Sigloy,PONCTUEL,641332.0,6747195.0,26,2.215962963,47.82252839,,,1.0,,K4375400,K4375400,['45311'],K437,['SIGLOY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4375400,l'Ousson,http://id.eaufrance.fr/CEA/K4375400,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4373115,Le ruisseau des Sablons à Vienne-en-Val,PONCTUEL,635691.0,6743200.0,26,2.141163195,47.786046529,,,1.0,,K4374900,K4374900,['45335'],K437,['VIENNE-EN-VAL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4374900,,http://id.eaufrance.fr/CEA/K4374900,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4373116,Le ruisseau des Groslières à Vienne-en-Val,PONCTUEL,632471.0,6743653.0,26,2.098095144,47.789800282,,,1.0,,K4375300,K4375300,['45335'],K437,['VIENNE-EN-VAL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4375300,,http://id.eaufrance.fr/CEA/K4375300,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4383110,La Dhuy à Saint-Cyr-en-Val,STANDARD,621015.0,6750398.0,26,1.943903041,47.84922293,92.0,0.0,1.0,1.0,K43-031A,K4380310,['45272'],K438,['SAINT-CYR-EN-VAL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K43-031A,,http://id.eaufrance.fr/CEA/K43-031A,,,['LOIRET']
K4390001,Le Loiret à Olivet,STANDARD,617923.0,6752556.0,26,1.902164441,47.86826334,,,2.0,0.0,K43-0300,K4390300,['45232'],K439,['OLIVET'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K43-0300,le Loiret,http://id.eaufrance.fr/CEA/K43-0300,,,['LOIRET']
K4400001,La Mauve de Saint-Ay à Chaingy,PONCTUEL,606444.0,6753504.0,26,1.748448198,47.875257393,,,1.0,,K4404500,K4404500,['45067'],K440,['CHAINGY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4404500,la Mauve de Saint Ay,http://id.eaufrance.fr/CEA/K4404500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4400002,La Mauve de Saint-Ay à Chaingy,PONCTUEL,606732.0,6754602.0,26,1.752068175,47.885178921,,,1.0,,K4404500,K4404500,['45067'],K440,['CHAINGY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4404500,la Mauve de Saint Ay,http://id.eaufrance.fr/CEA/K4404500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4414090,La Mauve de Détourbe à Meung-sur-Loire,STANDARD,602319.0,6747455.0,26,1.69461322,47.820222839,90.0,3.0,1.0,1.0,K4414000,K4414000,['45203'],K441,['MEUNG-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4414000,la Mauve de la Détourbe,http://id.eaufrance.fr/CEA/K4414000,,,['LOIRET']
K4414091,La Mauve de Montpipeau à Huisseau-sur-Mauves,PONCTUEL,602209.0,6755531.0,26,1.691354982,47.892879627,,,1.0,,K4414500,K4414500,['45167'],K441,['HUISSEAU-SUR-MAUVES'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4414500,la Mauve de Montpipeau,http://id.eaufrance.fr/CEA/K4414500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4427010,Le Lien à Tavers,STANDARD,596233.0,6740299.0,26,1.614974732,47.754893277,,,1.0,2.0,K4427000,K4427000,['45317'],K442,['TAVERS'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4427000,le Lien,http://id.eaufrance.fr/CEA/K4427000,,,['LOIRET']
K4430001,L'Ardoux à Ardon,PONCTUEL,615850.0,6742169.0,26,1.876417154,47.774526372,,,1.0,,K44-0300,K4430300,['45006'],K443,['ARDON'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K44-0300,l'Ardoux,http://id.eaufrance.fr/CEA/K44-0300,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4430002,Le Petit Ardoux à Dry,PONCTUEL,605699.0,6743555.0,26,1.740606158,47.785620821,,,1.0,,K4439000,K4439000,['45130'],K443,['DRY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4439000,le Petit Ardoux,http://id.eaufrance.fr/CEA/K4439000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4430003,L'Ardoux à Mézières-lez-Cléry,PONCTUEL,611916.0,6744280.0,26,1.823477481,47.793008258,,,1.0,,K44-0300,K4430300,['45204'],K443,['MEZIERES-LEZ-CLERY'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K44-0300,l'Ardoux,http://id.eaufrance.fr/CEA/K44-0300,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4443010,L'Ardoux à Lailly-en-Val,STANDARD,599274.0,6739426.0,26,1.655754727,47.747510065,78.0,2.0,1.0,1.0,K44-0300,K4440300,['45179'],K444,['LAILLY-EN-VAL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K44-0300,l'Ardoux,http://id.eaufrance.fr/CEA/K44-0300,"Barrage de castor, données incertaines pour le moment","Barrage de castor, données incertaines pour le moment",['LOIRET']
K4443011,Le Vézenne à Jouy-le-Potier,PONCTUEL,607793.0,6740166.0,26,1.769272413,47.75541963,,,1.0,,K4444200,K4444200,['45175'],K444,['JOUY-LE-POTIER'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4444200,le Vézenne,http://id.eaufrance.fr/CEA/K4444200,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4466410,[La Tronne] à Mer,STANDARD,588324.0,6733633.0,26,1.511111345,47.693610064,,,1.0,2.0,K4464001,K4464001,['41136'],K446,['MER'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4464001,,http://id.eaufrance.fr/CEA/K4464001,,,['LOIR-ET-CHER']
K4470010,La Loire à Blois,STANDARD,574873.0,6721828.0,26,1.335147948,47.584957074,70.0,3.0,1.0,3.0,----0000,K4470000,['41018'],K447,['BLOIS'],['41'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['LOIR-ET-CHER']
K4473110,La Cisse [bras de dérivation] à Chouzy-sur-Cisse,STANDARD,567958.0,6714131.0,26,1.245446542,47.514342059,68.0,3.0,1.0,,K4--0150,K4473102,['41055'],K447,['VALLOIRE-SUR-CISSE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0150,la Cisse,http://id.eaufrance.fr/CEA/K4--0150,,,['LOIR-ET-CHER']
K4500001,Le Beuvron à Cerdon,PONCTUEL,654959.0,6727223.0,26,2.400093341,47.643851613,,,1.0,,K4--0220,K4500220,['45063'],K450,['CERDON'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4510001,à Brinon-sur-Sauldre,STANDARD,2.2782989,47.6267426,31,47.6267426,2.2782989,,,1.0,3.0,K4--0221,K4510221,['18037'],K451,['BRINON-SUR-SAULDRE'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K4--0221,,http://id.eaufrance.fr/CEA/K4--0221,,,['CHER']
K4520001,Le ruisseau de la rivière aux Loches à Chaon,PONCTUEL,637935.0,6723685.0,26,2.173855869,47.610623566,,,1.0,,K4526500,K4526500,['41036'],K452,['CHAON'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4526500,,http://id.eaufrance.fr/CEA/K4526500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4550001,Le Beuvron à Chaumont-sur-Tharonne,STANDARD,618677.0,6720008.0,26,1.918212379,47.5754344,,,1.0,1.0,K4--0220,K4550220,['41046'],K455,['CHAUMONT-SUR-THARONNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,,['LOIR-ET-CHER']
K4550002,Le Beuvron à Chaumont-sur-Tharonne et à Saint-Viâtre,STANDARD,1.91924,47.5756332,31,47.5756332,1.91924,,,1.0,3.0,K4--0220,K4550220,"['41046', '41231']",K455,"['CHAUMONT-SUR-THARONNE', 'SAINT-VIATRE']",['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,,['LOIR-ET-CHER']
K4560001,La Tharonne à Chaumont-sur-Tharonne,PONCTUEL,615471.0,6722446.0,26,1.875108699,47.596974009,,,1.0,,K4564000,K4564000,['41046'],K456,['CHAUMONT-SUR-THARONNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4564000,la Tharonne,http://id.eaufrance.fr/CEA/K4564000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4572210,Le Beuvron à Montrieux-en-Sologne,STANDARD,602759.0,6715157.0,26,1.70755632,47.529619622,,,1.0,2.0,K4--0220,K4570220,['41152'],K457,['MONTRIEUX-EN-SOLOGNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,,['LOIR-ET-CHER']
K4600001,Le Néant à Nouan-le-Fuzelier,PONCTUEL,628923.0,6713937.0,26,2.055460361,47.521974814,,,1.0,,K46-0300,K4600300,['41161'],K460,['NOUAN-LE-FUZELIER'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K46-0300,le Néant,http://id.eaufrance.fr/CEA/K46-0300,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4620001,Le Néant à Vernou-en-Sologne,STANDARD,1.691328,47.517453,31,47.517453,1.691328,,,1.0,3.0,K46-0300,K4620300,['41271'],K462,['VERNOU-EN-SOLOGNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K46-0300,le Néant,http://id.eaufrance.fr/CEA/K46-0300,,,['LOIR-ET-CHER']
K4640001,La Bonne Heure à Millançay,PONCTUEL,608150.0,6705579.0,26,1.781161961,47.444184336,,,1.0,,K46-0310,K4640310,['41140'],K464,['MILLANCAY'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K46-0310,la Bonne Heure,http://id.eaufrance.fr/CEA/K46-0310,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4650001,La Bonne Heure à Vernou-en-Sologne,STANDARD,1.7065356,47.4990315,31,47.4990315,1.7065356,,,1.0,3.0,K46-0310,K4650310,['41271'],K465,['VERNOU-EN-SOLOGNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K46-0310,la Bonne Heure,http://id.eaufrance.fr/CEA/K46-0310,,,['LOIR-ET-CHER']
K4670001,Le Beuvron à Cellettes,STANDARD,581173.0,6715871.0,26,1.420533553,47.5325123,76.0,0.0,1.0,0.0,K4--0220,K4670220,['41031'],K467,['CELLETTES'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,Remplace l'ancienne station de Cheverny (HYDRO2 : K4672210),['LOIR-ET-CHER']
K4670002,Le Beuvron à Tour-en-Sologne,STANDARD,587150.0,6716550.0,26,1.499789667,47.53967223,,,1.0,3.0,K4--0220,K4670220,['41262'],K467,['TOUR-EN-SOLOGNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,,['LOIR-ET-CHER']
K4670003,Le Beuvron à Tour-en-Sologne,STANDARD,1.5108481,47.543335,31,47.543335,1.5108481,,,1.0,4.0,K4--0220,K4670220,['41262'],K467,['TOUR-EN-SOLOGNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0220,le Beuvron,http://id.eaufrance.fr/CEA/K4--0220,,,['LOIR-ET-CHER']
K4680001,Le Conon à Cour-Cheverny,PONCTUEL,588500.0,6711228.0,26,1.519058877,47.492004011,,,1.0,,K4684000,K4684000,['41067'],K468,['COUR-CHEVERNY'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4684000,le Conon,http://id.eaufrance.fr/CEA/K4684000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4680002,Le Conon à Cour-Cheverny,STANDARD,1.5190441,47.4918297,31,47.4918297,1.5190441,,,1.0,3.0,K4684000,K4684000,['41067'],K468,['COUR-CHEVERNY'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4684000,le Conon,http://id.eaufrance.fr/CEA/K4684000,,,['LOIR-ET-CHER']
K4690001,La Bièvre à Contres,PONCTUEL,583215.0,6703242.0,26,1.450961769,47.419216274,,,1.0,,K4695500,K4695500,['41059'],K469,['CONTRES'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4695500,la Bièvre,http://id.eaufrance.fr/CEA/K4695500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4690002,La Bièvre à Contres,STANDARD,1.4279124,47.4162921,31,47.4162921,1.4279124,,,1.0,4.0,K4695500,K4695500,['41059'],K469,['CONTRES'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4695500,la Bièvre,http://id.eaufrance.fr/CEA/K4695500,,,['LOIR-ET-CHER']
K4700001,Le Cosson à Vannes-sur-Cosson,PONCTUEL,641031.0,6734614.0,26,2.213615042,47.709273541,,,1.0,,K47-0300,K4700300,['45331'],K470,['VANNES-SUR-COSSON'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4700002,Le Cosson à Vannes-sur-Cosson,PONCTUEL,641812.0,6734253.0,26,2.224076749,47.706094006,127.0,3.0,2.0,0.0,K47-0300,K4700300,['45331'],K470,['VANNES-SUR-COSSON'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIRET']
K4710001,Le Déroboir à Marcilly-en-Villette,PONCTUEL,630276.0,6738823.0,26,2.069541907,47.746102304,,,1.0,,K4717200,K4717200,['45193'],K471,['MARCILLY-EN-VILLETTE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4717200,le Déroboir,http://id.eaufrance.fr/CEA/K4717200,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4710002,Le Cosson à Marcilly-en-Villette et à Ménestreau-en-Villette,STANDARD,2.0168969,47.7394588,31,47.7394588,2.0168969,,,1.0,3.0,K47-0300,K4710300,"['45193', '45200']",K471,"['MARCILLY-EN-VILLETTE', 'MENESTREAU-EN-VILLETTE']",['45'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIRET']
K4720001,Le Bourillon à Vienne-en-Val,PONCTUEL,635230.0,6739617.0,26,2.135530939,47.753754957,,,1.0,,K4724000,K4724000,['45335'],K472,['VIENNE-EN-VAL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4724000,le Bourillon,http://id.eaufrance.fr/CEA/K4724000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4730001,Le Cosson à la Ferté-Saint-Aubin,STANDARD,619677.0,6736671.0,26,1.928505468,47.725525485,,,1.0,0.0,K47-0300,K4730300,['45146'],K473,['FERTE-SAINT-AUBIN'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIRET']
K4740001,La Canne à Ménestreau-en-Villette,PONCTUEL,627740.0,6731164.0,26,2.036949108,47.676897774,,,1.0,,K47-0310,K4740310,['45200'],K474,['MENESTREAU-EN-VILLETTE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K47-0310,la Canne,http://id.eaufrance.fr/CEA/K47-0310,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4760001,Le Cosson à Ligny-le-Ribault,STANDARD,1.7835086,47.6823065,31,47.6823065,1.7835086,,,1.0,3.0,K47-0300,K4760300,['45182'],K476,['LIGNY-LE-RIBAULT'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIRET']
K4780001,Les Fonds de Rotte à Crouy-sur-Cosson,PONCTUEL,598750.0,6728221.0,26,1.651316862,47.646591488,,,1.0,,K4786200,K4786200,['41071'],K478,['CROUY-SUR-COSSON'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4786200,les Fonds de Rotte,http://id.eaufrance.fr/CEA/K4786200,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4780002,Le Cosson à Vineuil,STANDARD,577245.0,6721198.0,26,1.366872369,47.579733376,,,1.0,1.0,K47-0300,K4780300,['41295'],K478,['VINEUIL'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIR-ET-CHER']
K4780003,Le Cosson à Thoury,STANDARD,1.5877349,47.638616,31,47.638616,1.5877349,,,1.0,3.0,K47-0300,K4780300,['41260'],K478,['THOURY'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIR-ET-CHER']
K4780004,à Huisseau-sur-Cosson,STANDARD,1.4515843,47.5936202,31,47.5936202,1.4515843,,,1.0,3.0,K47-0301,K4780301,['41104'],K478,['HUISSEAU-SUR-COSSON'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K47-0301,,http://id.eaufrance.fr/CEA/K47-0301,,,['LOIR-ET-CHER']
K4793010,Le Cosson à Chailles,STANDARD,572839.0,6717285.0,26,1.309387152,47.543684348,80.0,0.0,1.0,1.0,K47-0300,K4790300,['41032'],K479,['CHAILLES'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K47-0300,le Cosson,http://id.eaufrance.fr/CEA/K47-0300,,,['LOIR-ET-CHER']
K4800010,La Loire à Onzain,STANDARD,563738.0,6711030.0,26,1.190335367,47.485577961,65.0,3.0,1.0,3.0,----0000,K4800000,['41167'],K480,['VEUZAIN-SUR-LOIRE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['LOIR-ET-CHER']
K4810001,La Masse à Chaumont-sur-Loire,PONCTUEL,562200.0,6706243.0,26,1.171388812,47.442179094,,,1.0,,K4814100,K4814100,['41045'],K481,['CHAUMONT-SUR-LOIRE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4814100,,http://id.eaufrance.fr/CEA/K4814100,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4810002,L'Amasse à Saint-Règle,STANDARD,553811.9330138,6703096.0277394,26,1.061147506,47.412057249,,,1.0,2.0,K4814000,K4814000,['37236'],K481,['SAINT-REGLE'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K4814000,l'Amasse,http://id.eaufrance.fr/CEA/K4814000,,,['INDRE-ET-LOIRE']
K4830001,La Cisse à Champigny-en-Beauce,PONCTUEL,571612.0,6734696.0,26,1.288061385,47.700127348,,,1.0,,K4--0150,K4830150,['41035'],K483,['CHAMPIGNY-EN-BEAUCE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0150,la Cisse,http://id.eaufrance.fr/CEA/K4--0150,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIR-ET-CHER']
K4840001,La Cisse à Coulanges,STANDARD,567284.7360285,6717726.8788098,26,1.235435695,47.546567166,72.0,3.0,1.0,0.0,K4--0150,K4840150,['41064'],K484,['COULANGES'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0150,la Cisse,http://id.eaufrance.fr/CEA/K4--0150,,"1969-1985 : site standard avec des difficultés de gestion des courbes de tarage en raison d'une instabilité du contrôle aval. 1985-2017 réalisation uniquement de jaugeages ponctuels 2017 La stabilisation du contrôle aval par la mise en place d'IPN et le déplacement de l'échelle en amont du pont, ont permis de reconstruire des courbes de tarage et de publier des débits.",['LOIR-ET-CHER']
K4853000,La Cisse à Nazelles-Négron,STANDARD,546702.0,6705808.0,26,0.965964808,47.434852534,53.0,3.0,1.0,2.0,K4--0150,K4850150,['37163'],K485,['NAZELLES-NEGRON'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K4--0150,la Cisse,http://id.eaufrance.fr/CEA/K4--0150,,,['INDRE-ET-LOIRE']
K4853010,La Cisse à Chouzy-sur-Cisse,STANDARD,565444.0,6713251.0,26,1.212316899,47.505915141,69.0,3.0,1.0,,K4--0150,K4850150,['41055'],K485,['VALLOIRE-SUR-CISSE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K4--0150,la Cisse,http://id.eaufrance.fr/CEA/K4--0150,,,['LOIR-ET-CHER']
K4853011,La Ramberge à Saint-Ouen-les-Vignes,PONCTUEL,548747.0,6710419.0,26,0.991531277,47.476817326,,,1.0,,K4856000,K4856000,['37230'],K485,['SAINT-OUEN-LES-VIGNES'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K4856000,la Ramberge,http://id.eaufrance.fr/CEA/K4856000,,Point de mesure ONDE (Observatoire National Des Etiages),['INDRE-ET-LOIRE']
